symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
MUNI,Investment Trusts Or Mutual Funds,Miscellaneous,228655.000000,,,2.3377,0,0,0,0,
EC,Integrated Oil,Energy Minerals,2002897.000000,12.656827,1.27211,7.225933,1.1851311549095205,1.9652388551304525,2.4086443333333336,5.559,0.0
FRCHL,Regional Banks,Finance,800.000000,,,0.0,0,0,0,0,
IHF,Investment Trusts Or Mutual Funds,Miscellaneous,466544.000000,21.971369,2.522123,1.5378,0,0,0,0,
CAPL,Wholesale Distributors,Distribution Services,43245.000000,20.653237,-7.8709,9.943182,0,0,3.314394,3.314,
COMT,Investment Trusts Or Mutual Funds,Miscellaneous,161870.000000,,,0.608,0,0,0,0,
PFXF,Investment Trusts Or Mutual Funds,Miscellaneous,348791.000000,0.58639,0.06305,4.8403,25.580245229284266,39.65107057890563,1.6134333333333333,66.845,
SAAQ,Financial Conglomerates,Finance,1720.000000,,-8015.748,0.0,0,0,0,0,
UTG,Investment Trusts/Mutual Funds,Miscellaneous,147599.000000,4.935823,1.08873,5.484634,3.039006868763325,2.296253432898882,1.8282113333333332,7.163,
HIPO,Property/Casualty Insurance,Finance,69733.000000,12.951359,1.69308,0.0,1.1581796165174636,1.4765988612469583,0,2.635,
ITRI,Electronic Equipment/Instruments,Electronic Technology,3078464.000000,13.374365,2.27498,0.0,3.2898758184033414,2.241777949696261,0,5.532,12.0
AGO,Specialty Insurance,Finance,311101.000000,7.999653,0.662173,1.68695,1.8750813316527604,3.7754484100076566,0,5.651,
MTSI,Semiconductors,Electronic Technology,1068910.000000,131.377527,15.4909,0.0,0,0,0,0,13.0
INFY,Information Technology Services,Technology Services,18540535.000000,15.158622,5.07652,3.577907,1.1603957140695242,0,1.1926356666666666,2.353,32.0
VOO,Investment Trusts Or Mutual Funds,Miscellaneous,5509650.000000,26.0451,5.01582,1.1731,0,0,0,0,
MPJPY,Investment Banks/Brokers,Finance,558200.000000,,0.853059,0.0,0,2.9306296516419144,0,2.931,
TME,Internet Software/Services,Technology Services,5974774.000000,9.332934,1.16564,1.865385,3.9644553363390336,7.721080264918843,0,11.686,26.0
QTUM,Investment Trusts Or Mutual Funds,Miscellaneous,440116.000000,45.082485,5.217529,0.9254,0,0,0,0,
SRNE,Biotechnology,Health Technology,1246990.000000,,,0.0,0,0,0,0,
FFIN,Major Banks,Finance,686562.000000,17.643219,2.39038,2.343509,0,1.045858817426518,0,1.046,
LYB,Chemicals: Specialty,Process Industries,3138034.000000,-30.37,2.26884,6.75866,0,1.1018846635284991,2.2528866666666665,3.355,7.0
CCNE,Regional Banks,Finance,120437.000000,10.978827,1.09782,2.37013,1.3662661776162426,2.2772403490554005,0,3.644,
HIMX,Semiconductors,Electronic Technology,2211244.000000,45.653037,2.19451,3.130435,1.0277519981857943,6.365885778602057,1.0434783333333333,8.437,
EVH,Miscellaneous Commercial Services,Commercial Services,2829281.000000,-0.67,0.932969,0.0,0,2.679617436377843,0,2.68,14.0
MLCO,Hotels/Resorts/Cruise lines,Consumer Services,1018032.000000,12.070827,-1.7519,0.0,2.6071121721817403,0,0,2.607,11.0
PPC,Agricultural Commodities/Milling,Process Industries,1084687.000000,7.298643,2.13854,0.0,2.0551765581629353,1.1690218560326204,0,3.224,2.0
DXCM,Medical Specialties,Health Technology,5225264.000000,29.389806,8.60546,0.0,1.1908891130482453,0,0,1.191,26.0
PXI,Investment Trusts Or Mutual Funds,Miscellaneous,10585.000000,44.525303,2.237786,1.6016,0,1.1171756369912047,0,1.117,
BX,Investment Managers,Finance,6231772.000000,30.859355,17.6896,3.937858,0,0,1.3126193333333334,1.313,13.0
ANDG,Other Consumer Services,Consumer Services,246667.000000,6.76,-3.1801,0.0,2.9585798816568047,0,0,2.959,5.0
TRI,Internet Software/Services,Technology Services,1185743.000000,26.679451,3.35644,2.753142,1.3868351339013685,2.681412448904196,0,4.068,14.0
OMCL,Information Technology Services,Technology Services,2192317.000000,849.435666,1.3755,0.0,0,2.3918575063613234,0,2.392,7.0
KOF,Beverages: Non-Alcoholic,Consumer Non-Durables,177154.000000,17.032902,2.60138,3.50197,0,0,1.1673233333333333,1.167,13.0
OMC,Advertising/Marketing Services,Commercial Services,6616013.000000,153.15,1.97569,3.946849,0,1.2653807024381356,1.3156163333333333,2.581,11.0
CHKP,Internet Software/Services,Technology Services,1038017.000000,14.362969,5.06015,0.0,2.5760690564743265,1.778603401084948,0,4.355,18.0
LQDH,Investment Trusts Or Mutual Funds,Miscellaneous,38992.000000,,,2.469,0,0,0,0,
SCHG,Investment Trusts Or Mutual Funds,Miscellaneous,10296170.000000,36.54085,9.912026,0.4002,0,0,0,0,
LUNA,Electronic Equipment/Instruments,Electronic Technology,8456.000000,,,0.0,0,0,0,0,
AKAM,Data Processing Services,Technology Services,2773399.000000,31.200807,2.78905,0.0,0,1.1796131299187895,0,1.18,16.0
VEA,Investment Trusts Or Mutual Funds,Miscellaneous,11348982.000000,17.55869,1.953882,2.5397,0,1.2795040846888401,0,1.28,
PAIYY,Medical/Nursing Services,Health Services,16272.000000,-0.61,-1.5524,0.0,0,0,0,0,
DLNG,Marine Shipping,Transportation,14131.000000,2.835799,0.355782,5.063939,11.326613769170521,15.936725298075789,1.6879796666666669,28.951,
LTM,Airlines,Transportation,597256.000000,9.904689,10.4582,1.297291,3.242908485061974,0,0,3.243,11.0
CNQ,Integrated Oil,Energy Minerals,10476026.000000,12.157382,2.89538,3.839016,1.2338182677816656,0,1.279672,2.513,11.0
FLS,Industrial Machinery,Producer Manufacturing,2666917.000000,33.258937,5.09651,0.966788,0,0,0,0,9.0
GLQ,Investment Trusts/Mutual Funds,Miscellaneous,91134.000000,4.353676,0.904338,9.641533,3.4453643311996576,2.7644531137694095,3.2138443333333337,9.424,
PLTR,Packaged Software,Technology Services,24566109.000000,225.887924,46.3201,0.0,0,0,0,0,20.0
YSS,Aerospace & Defense,Electronic Technology,1165478.000000,,4.79073,0.0,0,1.0603811945152408,0,1.06,8.0
BA,Aerospace & Defense,Electronic Technology,3720405.000000,118.935733,30.4746,0.0,0,0,0,0,23.0
KRMD,Medical Specialties,Health Technology,57779.000000,-70.98,11.0431,0.0,0,0,0,0,
HII,Aerospace & Defense,Electronic Technology,377947.000000,23.281193,2.77236,1.523438,1.235761414803786,1.8323738619804066,0,3.068,7.0
OFRM,Food: Specialty/Candy,Consumer Non-Durables,380421.000000,-32.19,-4.8982,0.0,0,0,0,0,6.0
CMPGY,Restaurants,Consumer Services,514088.000000,26.614002,6.50045,2.111907,1.1381227069870965,3.3443838503488217,0,4.483,13.0
JSM,Finance/Rental/Leasing,Finance,13600.000000,,,0.0,0,0,0,0,
IXJ,Investment Trusts Or Mutual Funds,Miscellaneous,58147.000000,22.084538,4.11775,1.924,0,0,0,0,
BLK,Investment Managers,Finance,410296.000000,26.808276,3.08533,2.021081,0,0,0,0,16.0
JKHY,Packaged Software,Technology Services,617060.000000,21.67784,4.94672,1.556188,1.7068121178124758,1.8193873920496815,0,3.526,12.0
PNBK,Regional Banks,Finance,82321.000000,-4.1,1.5911,0.0,0,1.5712400226258563,0,1.571,
BDX,Medical Specialties,Health Technology,3082038.000000,24.53653,1.69187,2.782586,1.426444570605542,3.0262372404499165,0,4.453,8.0
SBNY,Regional Banks,Finance,1000.000000,,,0.0,0,0,0,0,
ASUR,Packaged Software,Technology Services,65073.000000,-18.81,1.28601,0.0,0,6.99839037021485,0,6.998,9.0
RDI,Movies/Entertainment,Consumer Services,8795.000000,-1.84,-1.4324,0.0,0,0,0,0,
NMCO,Investment Trusts/Mutual Funds,Miscellaneous,135648.000000,523.300971,0.987384,7.625232,0,2.5319429927971284,2.541744,5.074,
SPTI,Investment Trusts Or Mutual Funds,Miscellaneous,1327294.000000,,,1.2234,0,0,0,0,
VMD,Hospital/Nursing Management,Health Services,212956.000000,27.009295,2.65377,0.0,0,0,0,0,
ICMB,Investment Managers,Finance,28723.000000,-3.08,0.444793,38.095238,0,5.620592050684251,12.698412666666668,18.319,
ARE,Real Estate Investment Trusts,Finance,6070760.000000,-5.4,0.502241,8.955224,0,4.97768999344936,2.9850746666666663,7.963,3.0
FR,Real Estate Investment Trusts,Finance,936295.000000,24.042298,2.98377,2.95634,0,0,0,0,9.0
CTRA,Oil & Gas Production,Energy Minerals,7530444.000000,14.990428,1.72457,2.613603,1.0006385408075074,1.449636721037708,0,2.45,13.0
EAD,Investment Trusts/Mutual Funds,Miscellaneous,225613.000000,10.252049,0.898664,9.663348,1.4631221524594742,2.781907364710281,3.221116,7.466,
MMYT,Internet Software/Services,Technology Services,1149564.000000,94.40112,-15.8372,0.0,0,0,0,0,11.0
AVTM,Investment Trusts Or Mutual Funds,Miscellaneous,205.000000,26.704962,4.615374,0.9606,0,0,0,0,
ICOW,Investment Trusts Or Mutual Funds,Miscellaneous,88840.000000,16.84684,1.574584,3.015,0,1.5877209472470188,1.0050000000000001,2.593,
MMED,Medical Specialties,Health Technology,637605.000000,,1.04801,0.0,0,4.885449566320932,0,4.885,11.0
QMOM,Investment Trusts Or Mutual Funds,Miscellaneous,16656.000000,59.364376,7.588053,0.3563,0,0,0,0,
TRND,Investment Trusts Or Mutual Funds,Miscellaneous,5193.000000,22.8442,1.00775,0.4556,0,2.4807740014884647,0,2.481,
DDOG,Packaged Software,Technology Services,3151440.000000,447.57085,12.5304,0.0,0,0,0,0,46.0
LUMN,Major Telecommunications,Communications,7112839.000000,-5.11,-8.2073,0.0,0,0,0,0,2.0
DOL,Investment Trusts Or Mutual Funds,Miscellaneous,17704.000000,16.66919,2.28235,3.0066,0,1.0953622362915416,1.0022,2.098,
LYG,Major Banks,Finance,15667397.000000,14.405405,1.39825,3.107448,1.0412758266775561,1.7879492222420883,1.035816,3.865,12.0
QFIN,Finance/Rental/Leasing,Finance,681835.000000,2.17189,0.508123,10.827068,6.906427121078877,4.920068566075537,3.6090226666666667,15.436,10.0
PAYP,Miscellaneous Commercial Services,Commercial Services,452279.000000,55.1076,7.21099,0.0,0,0,0,0,10.0
SOYB,Investment Trusts Or Mutual Funds,Miscellaneous,120374.000000,,,0.0,0,0,0,0,
ADAMN,Real Estate Investment Trusts,Finance,930.000000,,,0.0,0,0,0,0,
SOLS,Chemicals: Major Diversified,Process Industries,2143047.000000,54.504655,9.15468,0.0,0,0,0,0,4.0
FBIOP,Pharmaceuticals: Major,Health Technology,6558.000000,,,0.0,0,0,0,0,
DWMF,Investment Trusts Or Mutual Funds,Miscellaneous,2560.000000,13.835247,1.857245,3.1467,1.0841873657911565,1.346079811764199,1.0489,3.479,
RNGT,Financial Conglomerates,Finance,1503.000000,171.075085,1.39435,0.0,0,1.792950120127658,0,1.793,
CNNE,Restaurants,Consumer Services,465357.000000,-1.51,0.600333,4.331307,0,36.21323498791504,1.4437689999999999,37.657,
WST,Medical Specialties,Health Technology,1177339.000000,40.398369,7.16492,0.28458,0,0,0,0,15.0
BWEN,Electrical Products,Producer Manufacturing,114871.000000,11.530031,0.924848,0.0,1.3009505351720216,2.7031468954898537,0,4.004,
CJPRY,Other Transportation,Transportation,161534.000000,6.84454,0.769228,0.717479,4.692791626610407,7.3710265356955285,0,12.064,6.0
PAR,Electronic Equipment/Instruments,Electronic Technology,759349.000000,-6.71,0.692223,0.0,0,7.367567965814484,0,7.368,9.0
CRT,Investment Trusts/Mutual Funds,Miscellaneous,55729.000000,14.281897,29.7159,5.005164,1.0502806454912816,0,1.668388,2.719,
MPWR,Semiconductors,Electronic Technology,625743.000000,123.404173,21.8969,0.420769,0,0,0,0,16.0
OPCH,Medical/Nursing Services,Health Services,2192675.000000,21.980011,3.30297,0.0,0,0,0,0,12.0
KNSA,Pharmaceuticals: Major,Health Technology,3025485.000000,58.372373,5.8618,0.0,1.370511354746534,0,0,1.371,8.0
ANIK,Medical Specialties,Health Technology,109781.000000,-20.89,1.53446,0.0,0,3.336678701302087,0,3.337,
DOCS,Packaged Software,Technology Services,1730896.000000,20.707028,4.65835,0.0,1.7868329535266962,1.9320145545096439,0,3.719,17.0
DJD,Investment Trusts Or Mutual Funds,Miscellaneous,21256.000000,19.687052,4.060677,2.6034,0,0,0,0,
CNXC,Information Technology Services,Technology Services,1369760.000000,-1.14,0.535276,5.645884,0,6.146361876863525,1.8819613333333332,8.028,
MXI,Investment Trusts Or Mutual Funds,Miscellaneous,62368.000000,25.516367,2.643555,1.9794,0,0,0,0,
LLYVK,Movies/Entertainment,Consumer Services,151352.000000,-30.02,-16.8661,0.0,0,0,0,0,
GDL,Investment Trusts/Mutual Funds,Miscellaneous,14644.000000,12.213596,0.803305,5.660444,1.2281395258202417,3.112142959398983,1.8868146666666668,6.227,
REX,Chemicals: Specialty,Process Industries,116427.000000,18.915889,2.54837,0.0,0,0,0,0,
IDCC,Packaged Software,Technology Services,248508.000000,30.709496,8.4497,0.717756,1.204839050435735,1.065126572541037,0,2.27,5.0
NIO,Motor Vehicles,Consumer Durables,32330813.000000,-6.41,25.8979,0.0,0,0,0,0,19.0
XLK,Investment Trusts Or Mutual Funds,Miscellaneous,9184256.000000,38.244217,10.909974,0.5402,0,0,0,0,
WDAY,Information Technology Services,Technology Services,3572266.000000,45.587496,3.91203,0.0,0,0,0,0,26.0
LSTR,Trucking,Transportation,580725.000000,54.375585,7.71053,0.888247,0,0,0,0,2.0
IHI,Investment Trusts Or Mutual Funds,Miscellaneous,2601100.000000,39.06168,3.770141,0.9661,0,0,0,0,
ARXS,Metal Fabrication,Producer Manufacturing,592198.000000,307.68559,4.52846,0.0,0,0,0,0,
BYD,Casinos/Gaming,Consumer Services,991268.000000,3.838076,2.5626,0.845424,4.689849810165302,4.292515414032623,0,8.982,5.0
BCPC,Food: Specialty/Candy,Consumer Non-Durables,202428.000000,36.872802,4.46474,0.548196,0,0,0,0,
KORP,Investment Trusts Or Mutual Funds,Miscellaneous,56230.000000,,,0.0,0,0,0,0,
MDEVY,Casinos/Gaming,Consumer Services,1.000000,8.427178,9.81714,0.0,2.135946339332099,1.1204892667314512,0,3.256,
TDIV,Investment Trusts Or Mutual Funds,Miscellaneous,73804.000000,22.469076,5.124447,1.8694,0,0,0,0,
OMAB,Other Transportation,Transportation,119904.000000,19.266405,9.77277,3.884744,1.6671506697798577,0,1.2949146666666667,2.962,7.0
WDS,Oil & Gas Production,Energy Minerals,527733.000000,16.105886,1.22045,4.67128,0,2.048424761358515,1.5570933333333334,3.606,5.0
ILCV,Investment Trusts Or Mutual Funds,Miscellaneous,39280.000000,22.826078,3.734021,1.6762,0,0,0,0,
EXPO,Engineering & Construction,Industrial Services,449432.000000,31.991106,8.41277,1.828347,0,0,0,0,
IETC,Investment Trusts Or Mutual Funds,Miscellaneous,59491.000000,40.575768,9.973627,0.5315,0,0,0,0,
WSM,Specialty Stores,Retail Trade,807573.000000,21.729784,10.9515,1.374642,1.448242651652681,0,0,1.448,9.0
ORKLY,Food: Specialty/Candy,Consumer Non-Durables,47881.000000,19.293297,2.49813,2.217017,0,1.0007485599228223,0,1.001,2.0
ALKT,Packaged Software,Technology Services,1897529.000000,-34.44,4.62447,0.0,0,1.9461689663896622,0,1.946,9.0
CA,Investment Trusts Or Mutual Funds,Miscellaneous,338.000000,,,0.0,0,0,0,0,
SE,Internet Retail,Retail Trade,3024824.000000,33.87084,4.17015,0.0,1.2435475470936062,2.297279474359436,0,3.541,28.0
EWJV,Investment Trusts Or Mutual Funds,Miscellaneous,317850.000000,15.354921,1.367195,2.5078,0,1.8285613976060475,0,1.829,
PSK,Investment Trusts Or Mutual Funds,Miscellaneous,37665.000000,,,5.5787,0,0,1.8595666666666668,1.86,
BILL,Packaged Software,Technology Services,1135166.000000,-158.64,0.986065,0.0,0,9.127187355803116,0,9.127,16.0
AGIO,Pharmaceuticals: Major,Health Technology,849684.000000,-3.43,1.19678,0.0,0,4.344992396263307,0,4.345,7.0
BURL,Apparel/Footwear Retail,Retail Trade,424661.000000,34.295684,11.3244,0.0,0,0,0,0,14.0
NVO,Pharmaceuticals: Major,Health Technology,16339001.000000,11.817686,6.0006,2.986951,6.769514776412235,0,0,6.77,11.0
BP,Integrated Oil,Energy Minerals,12968610.000000,2210.096154,2.22156,4.258429,0,1.1253353499342804,1.4194763333333331,2.545,11.0
ETN,Electrical Products,Producer Manufacturing,2482881.000000,39.892604,8.32253,1.012549,0,0,0,0,23.0
LSEGY,Financial Publishing/Services,Commercial Services,502274.000000,42.903349,2.68719,1.074988,0,0,0,0,17.0
RNST,Regional Banks,Finance,495654.000000,19.306716,0.974156,2.250563,0,2.566324079510879,0,2.566,6.0
LEG,Home Furnishings,Consumer Durables,3215788.000000,6.689809,1.50732,1.759015,1.8386175150889958,3.051774009500305,0,4.89,
JMM,Investment Trusts/Mutual Funds,Miscellaneous,16913.000000,11.607673,0.886853,4.446337,1.2922486703407305,2.818956467419065,1.4821123333333333,5.593,
BY,Regional Banks,Finance,161565.000000,10.739391,1.17131,1.272727,1.3967272445895675,2.1343623805824246,0,3.531,
MRVL,Semiconductors,Electronic Technology,26734327.000000,51.532523,9.36872,0.151697,0,1.4911321930850747,0,1.491,37.0
MGPI,Agricultural Commodities/Milling,Process Industries,205588.000000,-4.06,0.60021,2.37037,0,4.165208843571417,0,4.165,
TRMK,Regional Banks,Finance,382872.000000,12.176873,1.25386,2.15173,1.231843347631202,1.993843012776546,0,3.226,1.0
ABR,Real Estate Investment Trusts,Finance,1804050.000000,14.532685,0.680105,14.869888,1.0321561363230538,3.675902985568405,4.956629333333333,9.665,
GRTX,Pharmaceuticals: Major,Health Technology,175187.000000,0.067411,1.9399,0.0,1186.7499369539096,2.6805505438424664,0,1189.43,
STRA,Other Consumer Services,Consumer Services,326320.000000,13.412438,1.05092,3.159558,1.4911532116681545,5.233509686750656,1.053186,7.778,
FPS,Electrical Products,Producer Manufacturing,5260864.000000,744.488978,29.3342,0.0,0,0,0,0,9.0
ESTC,Packaged Software,Technology Services,1215491.000000,-60.07,6.29768,0.0,0,1.429097699470281,0,1.429,20.0
RPD,Information Technology Services,Technology Services,1457817.000000,16.624965,2.54485,0.0,1.0580473402500397,1.2928070416723974,0,2.351,4.0
KMX,Specialty Stores,Retail Trade,2246678.000000,22.783979,0.919104,0.0,1.3812337169025657,8.05131954599262,0,9.433,3.0
SNX,Electronics Distributors,Distribution Services,589976.000000,18.752648,2.0512,0.797448,0,1.218798751950078,0,1.219,10.0
ITOCY,Food Distributors,Distribution Services,333286.000000,37.229917,2.10211,1.61692,0,1.1892812459861757,0,1.189,10.0
INCY,Pharmaceuticals: Major,Health Technology,2528574.000000,14.930274,3.67599,0.0,5.358240578840013,1.4145849145400287,0,6.773,11.0
MMM,Industrial Conglomerates,Producer Manufacturing,3653434.000000,28.122468,23.3003,2.037456,0,0,0,0,9.0
CFG,Major Banks,Finance,4046929.000000,15.326015,1.14699,2.716888,0,2.1796179565645732,0,2.18,19.0
KEYS,Electronic Equipment/Instruments,Electronic Technology,1546750.000000,61.514013,9.41495,0.0,0,0,0,0,11.0
DALI,Investment Trusts Or Mutual Funds,Miscellaneous,2551.000000,,,0.0,0,0,0,0,
SYF,Finance/Rental/Leasing,Finance,3439779.000000,7.94497,1.69549,1.563518,1.8879869905109774,1.474499997051,0,3.362,16.0
BWIN,Insurance Brokers/Services,Finance,1110098.000000,-49.47,2.91679,0.0,0,0,0,0,6.0
COHU,Semiconductors,Electronic Technology,1399817.000000,-29.05,2.7545,0.0,0,5.071700853149392,0,5.072,7.0
SAIC,Information Technology Services,Technology Services,408382.000000,12.18226,2.75117,1.577993,1.4439028554636004,1.195854854480094,0,2.64,3.0
CYTK,Pharmaceuticals: Major,Health Technology,2213105.000000,-9.43,-11.4812,0.0,0,0,0,0,19.0
MHH,Personnel Services,Commercial Services,16057.000000,126.078431,0.841812,0.0,0,2.9697842273571773,0,2.97,
SWDBY,Major Banks,Finance,31634.000000,11.708401,1.59673,4.248732,1.28113138591683,1.5656998991689266,1.416244,4.263,6.0
XEL,Electric Utilities,Utilities,3582446.000000,23.177281,2.09751,2.899509,0,1.1918894308012833,0,1.192,19.0
INSE,Packaged Software,Technology Services,47760.000000,-11.98,-11.6121,0.0,0,0,0,0,6.0
VBK,Investment Trusts Or Mutual Funds,Miscellaneous,242419.000000,69.7828,4.50236,0.5295,0,0,0,0,
BLZR,Financial Conglomerates,Finance,26347.000000,116.301843,1.29615,0.0,0,1.9287891061991282,0,1.929,
HNI,Office Equipment/Supplies,Producer Manufacturing,411766.000000,33.967882,1.46243,3.612218,0,1.709483530835664,1.2040726666666666,2.914,
KOD,Biotechnology,Health Technology,432135.000000,-10.2,17.3092,0.0,0,0,0,0,
FSLY,Information Technology Services,Technology Services,6657346.000000,-30.98,4.20585,0.0,0,0,0,0,4.0
ILMN,Medical Specialties,Health Technology,1233010.000000,23.587278,7.22128,0.0,1.4838507436084825,0,0,1.484,11.0
VVV,Other Consumer Services,Consumer Services,1597555.000000,49.099568,13.6422,0.0,0,0,0,0,12.0
CGAU,Precious Metals,Non-Energy Minerals,1970903.000000,6.59564,1.82563,1.076592,2.2742296426123922,1.3693902926660932,0,3.644,7.0
UGP,Specialty Stores,Retail Trade,2063881.000000,14.153245,2.20585,3.684552,2.2235183521517503,3.3547158691660814,1.228184,6.806,7.0
BND,Investment Trusts Or Mutual Funds,Miscellaneous,7084566.000000,,,2.6897,0,0,0,0,
WRAP,Medical Specialties,Health Technology,210411.000000,-7.01,6.93381,0.0,0,0,0,0,
RGA,Life/Health Insurance,Finance,229216.000000,11.848813,1.01962,1.755223,1.2659495934318483,2.451893842804182,0,3.718,6.0
IYH,Investment Trusts Or Mutual Funds,Miscellaneous,294430.000000,24.720213,4.780653,1.6736,0,0,0,0,
MPLT,Pharmaceuticals: Major,Health Technology,237403.000000,-8.25,2.9428,0.0,0,1.7670246024194645,0,1.767,7.0
POOL,Wholesale Distributors,Distribution Services,959978.000000,20.733896,6.95243,2.21946,0,0,0,0,7.0
KGC,Precious Metals,Non-Energy Minerals,9586071.000000,16.397959,4.49661,0.416072,0,0,0,0,16.0
VMO,Investment Trusts/Mutual Funds,Miscellaneous,236588.000000,-16.59,1.0038,7.739938,0,2.4905359633393105,2.5799793333333336,5.071,
RJET,Airlines,Transportation,80187.000000,9.561413,0.616622,0.0,3.3593361148608474,9.195260629688853,0,12.555,
SUBCY,Oilfield Services/Equipment,Industrial Services,80314.000000,24.681095,2.31463,3.381208,0,1.0800862340849293,1.1270693333333333,2.207,7.0
GLW,Electronic Components,Electronic Technology,20294068.000000,91.688496,11.4976,0.666627,0,0,0,0,13.0
AQEC,Investment Trusts Or Mutual Funds,Miscellaneous,167203.000000,21.039719,4.966004,1.7186,0,0,0,0,
REZI,Electronics Distributors,Distribution Services,993532.000000,-10.05,2.49277,0.0,0,1.00290038792187,0,1.003,
CWH,Specialty Stores,Retail Trade,2206812.000000,-4.8,1.91762,7.23589,0,3.858950156965405,2.4119633333333335,6.271,11.0
VPL,Investment Trusts Or Mutual Funds,Miscellaneous,1209878.000000,18.011387,1.676901,2.1787,0,1.4908453152571322,0,1.491,
IQDF,Investment Trusts Or Mutual Funds,Miscellaneous,103158.000000,14.790599,2.209081,4.3231,1.014157709231384,1.131692319113695,1.4410333333333334,3.587,
AAON,Industrial Machinery,Producer Manufacturing,775646.000000,70.786343,8.36457,0.436491,0,0,0,0,6.0
CSWC,Investment Trusts/Mutual Funds,Miscellaneous,415447.000000,13.201431,1.41053,12.281118,1.1362404575685772,1.7723834303417862,4.093706,7.002,5.0
ARDX,Pharmaceuticals: Major,Health Technology,1883996.000000,-23.25,8.76718,0.0,0,0,0,0,12.0
ENR,Household/Personal Care,Consumer Non-Durables,767655.000000,6.564448,9.43931,6.160164,2.285035999980501,0,2.053388,4.338,1.0
DHR,Medical Specialties,Health Technology,4886072.000000,34.906463,2.41411,0.752962,1.0026796470327,2.1208644179428444,0,3.124,24.0
VIOV,Investment Trusts Or Mutual Funds,Miscellaneous,34443.000000,22.652678,1.364784,2.2276,0,1.831791697440767,0,1.832,
CNP,Electric Utilities,Utilities,5121227.000000,26.264544,2.45061,2.075076,0,1.0201541656975202,0,1.02,9.0
CVLT,Packaged Software,Technology Services,1849794.000000,45.815412,17.9626,0.0,0,0,0,0,13.0
QQQ,Investment Trusts Or Mutual Funds,Miscellaneous,33625294.000000,36.950855,8.938586,0.5812,0,0,0,0,
HTGC,Finance/Rental/Leasing,Finance,1237399.000000,8.348164,1.2762,10.335917,1.7968022669415693,1.9589406049208589,3.4453056666666666,7.201,7.0
CAVA,Restaurants,Consumer Services,3059783.000000,174.856189,14.0352,0.0,0,1.5489626082991335,0,1.549,16.0
NOW,Packaged Software,Technology Services,20848518.000000,53.804057,7.95377,0.0,0,1.13153888030456,0,1.132,44.0
STN,Engineering & Construction,Industrial Services,129302.000000,30.2181,4.38567,0.732579,0,0,0,0,10.0
ARVN,Biotechnology,Health Technology,430611.000000,-8.46,1.50591,0.0,0,3.1741604743975405,0,3.174,10.0
PLNT,Other Consumer Services,Consumer Services,2552536.000000,25.438496,-11.0927,0.0,0,0,0,0,19.0
BFLY,Medical Specialties,Health Technology,6005459.000000,-17.65,7.09523,0.0,0,0,0,0,
CTSH,Information Technology Services,Technology Services,8623051.000000,11.979475,1.74278,2.306425,1.4683448147769413,1.8877884758833587,0,3.356,15.0
VRNS,Packaged Software,Technology Services,3548361.000000,-22.1,4.9186,0.0,0,1.8297889643394463,0,1.83,17.0
SSYS,Computer Peripherals,Electronic Technology,280478.000000,-6.86,0.879591,0.0,0,11.675881176592302,0,11.676,
IVV,Investment Trusts Or Mutual Funds,Miscellaneous,3496956.000000,28.350729,5.480653,1.0743,0,0,0,0,
GHY,Investment Trusts/Mutual Funds,Miscellaneous,124901.000000,9.545564,0.897725,10.579345,1.5714105525875683,2.7848171767523464,3.526448333333333,7.883,
BIO,Medical Specialties,Health Technology,337159.000000,10.313916,1.04031,0.0,3.393473439186435,4.921609904739933,0,8.315,2.0
CG,Investment Managers,Finance,2826528.000000,21.886896,2.95997,2.93378,0,0,0,0,12.0
KLRA,Biotechnology,Health Technology,461342.000000,,,0.0,0,0,0,0,
HTHIY,Industrial Machinery,Producer Manufacturing,850183.000000,27.754125,3.74146,0.73103,0,0,0,0,15.0
PBYI,Pharmaceuticals: Major,Health Technology,221593.000000,12.227288,2.90444,0.0,6.5427427570202,1.790362341793943,0,8.333,
PANW,Packaged Software,Technology Services,6412072.000000,101.206286,13.6888,0.0,0,0,0,0,46.0
CHKR,Investment Trusts/Mutual Funds,Miscellaneous,8228.000000,5.223108,1.92671,19.628782,2.871853310327874,1.2975486710506512,6.542927333333334,10.712,
ROCK,Metal Fabrication,Producer Manufacturing,241679.000000,-26.4,1.24077,0.0,0,2.0148778581042417,0,2.015,
MREO,Biotechnology,Health Technology,1200947.000000,-1.06,1.08976,0.0,0,4.386286888856262,0,4.386,5.0
PCTY,Packaged Software,Technology Services,879225.000000,23.849628,4.97275,0.0,1.5513868811706413,1.8098637574782566,0,3.361,19.0
NRO,Investment Trusts/Mutual Funds,Miscellaneous,546944.000000,-30.42,0.917995,12.452588,0,2.7233263797733103,4.150862666666667,6.874,
BKNG,Other Consumer Services,Consumer Services,10376567.000000,26.804373,-25.3758,0.885534,0,0,0,0,34.0
VRT,Electronic Production Equipment,Electronic Technology,8079334.000000,80.941383,29.164,0.062029,0,0,0,0,22.0
SCZ,Investment Trusts Or Mutual Funds,Miscellaneous,2050481.000000,18.967697,1.575661,2.6189,0,1.5866357039997816,0,1.587,
SKT,Real Estate Investment Trusts,Finance,487494.000000,37.036664,5.99042,3.181942,0,0,1.0606473333333333,1.061,4.0
